,indicator,classif1,classif2,sex,slope,intercept,r_value,p_value,std_err
572,UNE_DEA1_SEX_AGE_RT,0,AGE_YTHADULT_Y15-24,SEX_F,0.05746707096039154,0.7064453303123576,0.23522556829666735,0.0002361799920375663,0.015391674608771989
573,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_TOTAL,SEX_T,-0.0002150101776762448,2.6669682771994045,-0.40328088726401196,8.42467400235138e-11,3.162424594378311e-05
574,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_TOTAL,SEX_M,-0.0003967529188335314,2.3068325225533224,-0.41501961062344556,2.0766949933682184e-11,5.6378681667520554e-05
575,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_TOTAL,SEX_F,-0.0004608856886572073,3.0611741036121236,-0.3854019705441843,6.416957456077801e-10,7.152770579675723e-05
576,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y15-24,SEX_T,-0.0011832985895171499,2.4223598088525913,-0.5157603311187469,1.0306384569336253e-17,0.00012740996099340574
577,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y15-24,SEX_M,-0.002089943950509922,2.285187950929694,-0.5172931541842963,7.94767867426536e-18,0.00022412273198205659
578,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y15-24,SEX_F,-0.0026528350435523164,2.566573997921184,-0.5066565423509924,4.6974546796344574e-17,0.0002926105159358707
579,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y25-34,SEX_T,-0.001036995277049549,1.906291005399491,-0.13975245879596412,0.030436355225899537,0.00047626189011079335
580,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y25-34,SEX_M,-0.00430285067982305,1.9170259465791262,-0.3153804262866641,6.093472910770504e-07,0.0008392346454153599
581,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y25-34,SEX_F,0.0006970532845402827,1.0413639572344464,0.05463347095092966,0.39945846914290384,0.0008257899493595108
582,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y35-44,SEX_T,0.0016695270842513122,0.44856321597064197,0.16817291920961416,0.009045247830212494,0.0006343355074251496
583,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y35-44,SEX_M,-0.009141177660269534,2.5551638856047725,-0.26927898965821057,2.355309843275052e-05,0.00211916876876879
584,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y35-44,SEX_F,0.0027397723701650415,0.2484556868551886,0.26104630765563014,4.236053447006839e-05,0.0006567235306959362
